Minute,Team,Player,Event Type,Outcome,xG,PSxG,match_url,match_date,home_team,away_team,division
87,Manchester City,Jeremy Doku,Shot,Goal,0.13,0.72,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
90,Manchester City,Sergio Gómez,Shot,Blocked,0.08,0.0,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
90,Manchester City,Julián Álvarez,Shot,Saved,0.44,0.71,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
90,Manchester City,Mateo Kovačić,Shot,Blocked,0.24,0.0,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
90,Manchester City,Joško Gvardiol,Shot,Goal,0.08,0.24,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
90,Manchester City,Matheus Nunes,Shot,Blocked,0.06,0.0,https://fbref.com/en/matches/40128bc4/Manchester-City-Luton-Town-April-13-2024-Premier-League,2024-04-13,Manchester City,Luton Town,Premier League
0,0,0,Shot,0,0.0,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
6,Nott'ham Forest,Ryan Yates,Shot,Blocked,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
8,Nott'ham Forest,Ryan Yates,Shot,Off Target,0.01,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
10,Wolves,Tommy Doyle,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
13,Nott'ham Forest,Ryan Yates,Shot,Saved,0.04,0.25,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
16,Nott'ham Forest,Callum Hudson-Odoi,Shot,Off Target,0.11,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
17,Nott'ham Forest,Danilo,Shot,Saved,0.06,0.29,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
19,Wolves,Nélson Semedo,Shot,Blocked,0.01,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
24,Nott'ham Forest,Gio Reyna,Shot,Off Target,0.03,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
26,Wolves,Matheus Cunha,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
27,Wolves,João Gomes,Shot,Blocked,0.08,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
27,Wolves,Pablo Sarabia,Shot,Off Target,0.16,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
37,Nott'ham Forest,Neco Williams,Shot,Off Target,0.09,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
40,Wolves,Matheus Cunha,Shot,Goal,0.04,0.53,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
45,Nott'ham Forest,Morgan Gibbs-White,Shot,Goal,0.11,0.05,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
45,Nott'ham Forest,Andrew Omobamidele,Shot,Blocked,0.14,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
57,Nott'ham Forest,Gio Reyna,Shot,Off Target,0.12,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
57,Nott'ham Forest,Danilo,Shot,Goal,0.77,0.95,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
61,Wolves,Hwang Hee-chan,Shot,Blocked,0.14,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
62,Wolves,Max Kilman,Shot,Blocked,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
62,Wolves,Matheus Cunha,Shot,Goal,0.47,0.88,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
62,Wolves,Toti Gomes,Shot,Saved,0.23,0.12,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
64,Nott'ham Forest,Callum Hudson-Odoi,Shot,Saved,0.19,0.22,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
64,Nott'ham Forest,Danilo,Shot,Saved,0.03,0.41,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
65,Nott'ham Forest,Gio Reyna,Shot,Saved,0.01,0.02,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
80,Nott'ham Forest,Neco Williams,Shot,Saved,0.07,0.05,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
82,Nott'ham Forest,Callum Hudson-Odoi,Shot,Saved,0.01,0.04,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
83,Wolves,Tommy Doyle,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
85,Nott'ham Forest,Neco Williams,Shot,Blocked,0.08,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
90,Nott'ham Forest,Nicolás Domínguez,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/4460b6c5/Nottingham-Forest-Wolverhampton-Wanderers-April-13-2024-Premier-League,2024-04-13,Nott'ham Forest,Wolves,Premier League
0,0,0,Shot,0,0.0,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
5,Sheffield Utd,Yasser Larouci,Shot,Blocked,0.04,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
10,Sheffield Utd,Ben Brereton,Shot,Saved,0.41,0.54,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
13,Brentford,Sergio Reguilón,Shot,Off Target,0.08,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
22,Brentford,Vitaly Janelt,Shot,Saved,0.04,0.27,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
23,Sheffield Utd,Ben Brereton,Shot,Off Target,0.05,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
27,Brentford,Mikkel Damsgaard,Shot,Off Target,0.04,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
31,Brentford,Mathias Jensen,Shot,Saved,0.02,0.02,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
36,Brentford,Neal Maupay,Shot,Off Target,0.41,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
40,Brentford,Yoane Wissa,Shot,Saved,0.07,0.02,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
48,Sheffield Utd,Ben Osborn,Shot,Blocked,0.01,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
63,Sheffield Utd,Oliver McBurnie,Shot,Blocked,0.05,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
65,Sheffield Utd,Jayden Bogle,Shot,Saved,0.09,0.16,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
73,Sheffield Utd,Jayden Bogle,Shot,Blocked,0.07,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
82,Sheffield Utd,Cameron Archer,Shot,Off Target,0.11,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
86,Brentford,Keane Lewis-Potter,Shot,Saved,0.03,0.15,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
90,Brentford,Frank Onyeka,Shot,Goal,0.29,0.24,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
90,Brentford,Yehor Yarmoliuk,Shot,Off Target,0.04,0.0,https://fbref.com/en/matches/4a4d2976/Brentford-Sheffield-United-April-13-2024-Premier-League,2024-04-13,Brentford,Sheffield Utd,Premier League
0,0,0,Shot,0,0.0,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
4,Burnley,Josh Cullen,Shot,Blocked,0.06,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
15,Brighton,Jakub Moder,Shot,Blocked,0.04,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
18,Burnley,Jacob Bruun Larsen,Shot,Off Target,0.44,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
20,Brighton,Pascal Groß,Shot,Blocked,0.03,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
21,Brighton,Simon Adingra,Shot,Saved,0.08,0.21,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
21,Brighton,Simon Adingra,Shot,Saved,0.09,0.09,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
24,Brighton,Simon Adingra,Shot,Saved,0.05,0.08,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
28,Brighton,Simon Adingra,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
31,Burnley,Wilson Odobert,Shot,Off Target,0.07,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
36,Brighton,Carlos Baleba,Shot,Saved,0.04,0.04,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
40,Brighton,João Pedro,Shot,Off Target,0.06,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
42,Brighton,Jakub Moder,Shot,Saved,0.05,0.29,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
45,Burnley,Lorenz Assignon,Shot,Blocked,0.03,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
45,Burnley,David Datro Fofana,Shot,Off Target,0.68,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
47,Burnley,Sander Berge,Shot,Off Target,0.05,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
49,Brighton,João Pedro,Shot,Blocked,0.04,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
52,Burnley,David Datro Fofana,Shot,Off Target,0.05,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
57,Brighton,Pascal Groß,Shot,Blocked,0.03,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
57,Brighton,João Pedro,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
58,Brighton,Carlos Baleba,Shot,Blocked,0.04,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
59,Brighton,Pascal Groß,Shot,Saved,0.05,0.08,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
60,Brighton,João Pedro,Shot,Off Target,0.04,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
62,Brighton,João Pedro,Shot,Off Target,0.01,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
68,Burnley,Jay Rodriguez,Shot,Saved,0.07,0.1,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
74,Burnley,Josh Brownhill,Shot,Goal,0.23,0.34,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
80,Brighton,Carlos Baleba,Shot,Saved,0.03,0.26,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
83,Brighton,Ansu Fati,Shot,Saved,0.04,0.03,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
83,Burnley,Josh Brownhill,Shot,Saved,0.02,0.02,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
87,Brighton,Ansu Fati,Shot,Blocked,0.06,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
88,Brighton,João Pedro,Shot,Off Target,0.05,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
90,Burnley,Wilson Odobert,Shot,Off Target,0.03,0.0,https://fbref.com/en/matches/c9ab1f95/Burnley-Brighton-and-Hove-Albion-April-13-2024-Premier-League,2024-04-13,Burnley,Brighton,Premier League
0,0,0,Shot,0,0.0,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
3,Bournemouth,Dominic Solanke,Shot,Blocked,0.02,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
3,Bournemouth,Milos Kerkez,Shot,Off Target,0.02,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
16,Bournemouth,Dominic Solanke,Shot,Goal,0.12,0.25,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
18,Manchester Utd,Marcus Rashford,Shot,Off Target,0.19,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
19,Bournemouth,Milos Kerkez,Shot,Saved,0.11,0.16,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
21,Bournemouth,Luis Sinisterra,Shot,Off Target,0.03,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
28,Bournemouth,Ryan Christie,Shot,Off Target,0.04,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
29,Manchester Utd,Alejandro Garnacho,Shot,Blocked,0.04,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
30,Bournemouth,Ryan Christie,Shot,Saved,0.1,0.15,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
31,Manchester Utd,Bruno Fernandes,Shot,Goal,0.15,0.73,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
33,Bournemouth,Dango Ouattara,Shot,Off Target,0.06,0.0,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
36,Bournemouth,Justin Kluivert,Shot,Goal,0.03,0.17,https://fbref.com/en/matches/32a8be36/Bournemouth-Manchester-United-April-13-2024-Premier-League,2024-04-13,Bournemouth,Manchester Utd,Premier League
